A61K47,A61P31,C07D417,A61P9,A61B5,A61M31,C12Q1,A61P35,C12N15,A61K38,C12P21,A61F2,G01N33,C07D413,A61P25,A61K39,A61P37,C12N5,C07D487,A61M5,A61K35,C07D403,A61B17,C07K14,A61K9,A61K45,C07K16,C07D471,A61K31,C07D401,abstract,ID
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,A murine anti-CD20 monoclonal antibody having cell growth inhibitory activities is disclosed. Cell growth inhibitory activities include apoptosis against human CD20 antigen expressing cells in culture of the CD20 antigen expressing cells without effector cells. The anti-CD20 monoclonal antibody is incorporated into chimeric anti-CD20 monoclonal antibodies in which the amino acid sequences of the variable regions of the anti-CD20 monoclonal antibody and the amino acid sequences of the constant regions of human immunoglobulin are fused. Also a humanized anti-CD20 monoclonal antibody is described which includes all of the variable region CDRs of the H chain of the anti-CD20 monoclonal antibody and all of the variable region CDRs of the L chain of the anti-CD20 monoclonal antibody and an amino acid sequence of human immunoglobulin. A nucleotide sequence encoding the amino acid sequence of the chimeric or humanized anti-CD20 monoclonal antibody can be expressed in mammalian cells.,US8101179B2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Compositions comprising a fatty acid oil mixture and at least one free fatty acid, and uses thereof are disclosed. Further disclosed are preconcentrates capable of forming a self- nanoemulsifying drug delivery system (SNEDDS), a self-microemulsifying drug delivery system (SMEDDS) or self-emulsifying drug delivery systems (SEDDS) in an aqueous solution. Preferred fatty acids are eicosapentaenoic acid (EPA) and docosahexaenoic acid (DHA) in a form chosen from ethyl ester and triglyceride.",US20190183838A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"A fused bicyclic compound having an effect in inhibition of the activity of a tyrosine kinase, and preparation and use thereof are disclosed. In particular, a compound of formula (I) or a pharmaceutically acceptable salt, a stereoisomer, a solvate, a hydrate, a polymorph, a prodrug or an isotopic variation thereof, as well as a pharmaceutical composition including the same are disclosed. As a selective irreversible inhibitor of Bruton's tyrosine kinase, the described compound can be used for preventing or treating diseases such as inflammation, autoimmune diseases (such as rheumatoid arthritis), xenogeneic immune diseases and cancers.
",US20210070758A1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"This disclosure describes various sinus scaffolds having fiber-based and non-fiber based designs, materials, devices, kits and methods that may be used to treat chronic sinusitis. These designs vary in form, dimension, and delivery location (i.e. maxillary, frontal, ethmoidal, sphenoidal sinuses, and middle meatus). In addition therapeutic agent(s) may optionally be included within the scaffolds for local delivery over a brief or extended period of time.",US10806568B2
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"A series of peptides and a peptide-siRNA complex are disclosed, wherein the peptide based complex effectively enhances delivery of siRNA molecules into the cells and release of siRNA in the cell, and improves siRNA mediated gene silencing efficiency of cellular targets. Pharmaceutical compositions that include the complex, as well as a use of the complex in the gene therapy field, are also disclosed.",US20170119900A1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,An ophthalmic drug delivery system that contains phospholipid and cholesterol for prolonging drug lifetime in the eyes.,US20180169248A1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Disclosed is a protector capable of stably joining between adjacent bones while providing a proper elasticity thereto. The protector includes an elastic member having a center part which is placed to cover a joint between adjacent bones, and a plurality of fixing members which are located at both end parts of the elastic member and are fixed to the bones.",US10058365B2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Provided is a homodimer of insulinotropic peptide analogues and method for preparation thereof and use thereof, wherein the insulinotropic peptide analogue comprises GLP-1 and Exendin-4. The homodimer of insulinotropic peptide analogues of the invention is made by conjugating two identical insulinotropic peptide analogue molecules at the C-terminal Cys residues via disulfide bond or PEG molecule. The homodimer of insulinotropic peptide analogues of the invention has superior stability and biological activity in vivo, and prolonged half-life in the circulation, and can be used for the preparation of hypoglycemic drugs.",US20120277154A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"The present invention relates to a quinoline deravative represented by general formula (I) or a pharmaceutically acceptable salt, hydrate, solvate or prodrug thereof, wherein Ar, R1, R2, R3, X, Y and n have the meanings given in the description. The present invention also relates to the comparatively strong effect of the compound represented by general formula (I) on inhibiting c-Met kinase. The present invention further relates to the use of this compound or a pharmaceutically acceptable salt, hydrate, solvate or prodrug thereof in the manufacturing of a medicament for treating the disease caused by abnormally over-expressing c-Met kinase, in particular, for treating or preventing cancer.",US20130252958A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Provided in the present invention are a substituted pyrrolotriazine compound, a pharmaceutical composition thereof and a use thereof, the pyrrolotriazine compound being a compound represented by formula (I), or a pharmaceutically acceptable salt, prodrug, hydrate or solvent compound, crystalline form, stereoisomer or isotope variant thereof. The compound and composition of the present invention may be used in the treatment of conditions associated with KIT and/or PDGFRα.
",US11459334B2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"The present disclosure relates to a multispecific molecule comprising a binding domain specific to the antigen CD45 and a binding domain specific to the antigen CD79a and/or CD79b, compositions comprising same and use of each in treatment, for example treatment of autoimmune disease.",US20170204183A1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The present invention relates to use of interleukin-22 (IL-22) for treating fatty liver disease by decreasing the levels of transaminases. The use of IL-22 in decreasing the levels of transaminases is also provided.,US20180028614A1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"A polycrystalline form of a dehydrophenylahistin-like compound, and a manufacturing and purification method and application thereof. A (3Z,6Z)-3-benzylidene-6-[(5-tert-butyl-1H-imidazol-4-yl)deuteromethylene]piperazine-2,5-dione monohydrate crystal and a (3Z,6Z)-3-benzylidene-6-[(5-tert-butyl-1H-imidazol-4-yl)methylene]piperazine-2,5-dione monohydrate crystal are more competitive crystalline forms with stable quality. The manufacturing and purification method is simple and easy to operate, and can effectively control the generation of a trans-isomer contaminant to obtain a high purity product. The polycrystalline form of the dehydrophenylahistin-like compound has a certain value in an application for manufacturing an antitumor pharmaceutical product.",US20190177302A1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The present invention relates to use an agent for the prevention and/or treatment of multiple organ dysfunction syndrome (MODS) or multiple organ failure (MOF) comprising interleukin-22 (IL-22) as an effective ingredient. The present invention is applicable to prevention of or therapy for diseases from sepsis, septic shock, liver failure, to multiple organ dysfunction syndromes. More particularly, the present invention is useful for an emergency medical service, for treatment of injury caused by a traffic accident, burns, heat attacks, hypercytokinemia or severe infective diseases.",US20110268696A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"A monomeric adhesive composition includes a stabilized polymerizable monomer, such as a 1,1-disubstituted monomer, including a cyanoacrylate, and a wound healing agent, wherein the wound healing agent is 5,5-disubstitutedhydantoin, including phenytoin; and a method for making said composition.",US9101683B2
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Provided are a (hetero)arylamide compound as shown in formula (I) having an inhibitory effect on protein kinase activity, a pharmaceutically acceptable salt, a stereoisomer, a solvate or hydrate thereof, a pharmaceutical composition including the compound or a derivative thereof, and a method for preparing the compound. The compound can be used as an irreversible inhibitor for protein kinase, for preparing a plurality of drugs including an anti-tumour drug.
",US20210171517A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"The present disclosure relates to a multi-specific antibody molecule comprising or consisting of three polypeptides: a) a polypeptide chain of formula (I): (Vxx)nVx-Cx-X—V1; and b) a polypeptide chain of formula (II): (Vyy)nVy-Cy c) a polypeptide of formula (III):V2 wherein Vx represents a variable domain, Vxx represents a variable domain, Cx represents a constant region, X represents a linker, V represents a variable domain, Vy represents a variable domain, Vyy represents a variable domain, Cy represents a constant region, V2 represents a variable domain, n independently represents 0 or 1, wherein the polypeptide chain of formula (I) and the polypeptide chain of formula (II) is aligned such that the constant regions Cx and Cy are paired and the variable domains Vx and Vy are paired to form a binding domain and optionally a disulphide bond is present between V and V2, in particular where a disulphide bond is present. The disclosure also extends to pharmaceutical formulation comprising the construct, DNA encoding the constructs and vectors comprising same. The disclosure further extends to a method of expressing the constructs, for example in a host cell and methods for formulating same as a pharmaceutical composition. The disclosure also relates to use of the constructs and formulations in treatment.",US20160017057A1
